"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0C460","2020-04-05 11:00:00","482.000","57.000","0.400","16.700","0.710","965.600","","0.000","-99.000","-99.000","-99.000","17.100","","13.800",""
"C0AI40","2020-04-05 11:00:00","37.000","75.000","4.000","19.600","0.540","1018.300","","0.000","9.300","62.000","","19.600","","17.400",""
"C0O930","2020-04-05 11:00:00","69.000","298.000","1.100","24.100","0.730","1010.700","","0.000","-99.000","-99.000","-99.000","25.300","","16.500",""
"C0T870","2020-04-05 11:00:00","135.000","0.000","0.100","19.200","0.740","1006.400","","0.000","-99.000","-99.000","-99.000","19.200","","16.000",""
"C0A940","2020-04-05 11:00:00","49.000","70.000","1.300","18.000","0.640","1017.600","","0.000","7.100","95.000","","18.000","","17.000",""
"C0S740","2020-04-05 11:00:00","289.000","32.000","2.500","17.600","0.870","989.400","","0.000","-99.000","-99.000","-99.000","17.600","","15.400",""
"C0U980","2020-04-05 11:00:00","573.000","37.000","1.300","13.900","0.840","957.900","","0.000","-99.000","-99.000","-99.000","14.100","","12.300",""
"C0V250","2020-04-05 11:00:00","298.000","309.000","1.100","26.100","0.580","983.900","","0.000","-99.000","-99.000","-99.000","26.600","","18.300",""
"C0AH70","2020-04-05 11:00:00","34.000","84.000","2.500","19.300","0.550","1018.900","","0.000","-99.000","-99.000","-99.000","19.300","","17.600",""
"C0M760","2020-04-05 11:00:00","40.000","357.000","0.800","21.100","0.660","1015.100","","0.000","-99.000","-99.000","-99.000","21.300","","16.500",""
"C0O950","2020-04-05 11:00:00","4.000","342.000","2.000","23.400","0.640","1018.000","","0.000","-99.000","-99.000","-99.000","23.400","","17.500",""
"C0F9A0","2020-04-05 11:00:00","425.000","334.000","0.900","20.600","0.700","970.400","","0.000","-99.000","-99.000","-99.000","21.400","","15.000",""
"C0A9F0","2020-04-05 11:00:00","35.000","93.000","2.200","19.300","0.580","1019.000","","0.000","-99.000","-99.000","-99.000","19.300","","17.600",""
"C0I460","2020-04-05 11:00:00","110.000","43.000","2.500","21.500","0.650","1006.500","","0.000","-99.000","-99.000","-99.000","21.500","","17.200",""
"C0E420","2020-04-05 11:00:00","19.000","41.000","3.100","20.200","0.600","1016.200","","0.000","8.600","44.000","","20.200","","16.800",""
"C0R190","2020-04-05 11:00:00","32.000","83.000","0.700","25.800","0.690","1014.100","","0.000","-99.000","-99.000","-99.000","25.800","","18.700",""
"C0I010","2020-04-05 11:00:00","1562.000","124.000","0.900","15.300","0.820","852.200","","0.000","-99.000","-99.000","-99.000","16.300","","13.000",""
"C0F930","2020-04-05 11:00:00","100.000","59.000","0.800","20.400","0.710","1007.500","","0.000","-99.000","-99.000","-99.000","20.400","","17.500",""
"C0X180","2020-04-05 11:00:00","62.000","316.000","1.600","23.400","0.670","1010.900","","0.000","-99.000","-99.000","-99.000","23.600","","16.500",""
"C0ACA0","2020-04-05 11:00:00","25.000","73.000","2.500","19.000","0.570","1018.300","","0.000","7.700","88.000","","19.200","","17.400",""
"C0X260","2020-04-05 11:00:00","39.000","33.000","1.600","21.000","0.710","1015.500","","0.000","-99.000","-99.000","-99.000","21.100","","15.900",""
"C0K500","2020-04-05 11:00:00","12.000","19.000","3.200","20.700","0.660","1017.100","","0.000","-99.000","-99.000","-99.000","21.000","","16.400",""
"CM0010","2020-04-05 11:00:00","68.000","15.000","0.900","18.600","0.580","1015.200","","0.000","-99.000","-99.000","-99.000","18.600","","16.200",""
"C0O990","2020-04-05 11:00:00","18.000","24.000","2.000","23.800","0.630","1016.800","","0.000","-99.000","-99.000","-99.000","24.100","","17.100",""
"C0E430","2020-04-05 11:00:00","258.000","354.000","1.600","18.500","0.680","993.700","","0.000","-99.000","-99.000","-99.000","18.500","","14.200",""
"C0D390","2020-04-05 11:00:00","146.000","201.000","0.300","18.300","0.670","1001.900","","0.000","-99.000","-99.000","-99.000","19.000","","16.200",""
"C0T9F0","2020-04-05 11:00:00","251.000","0.000","0.200","17.700","0.810","993.200","","0.000","-99.000","-99.000","-99.000","17.700","","15.600",""
"C0R350","2020-04-05 11:00:00","35.000","52.000","8.000","24.500","0.660","1014.700","","0.000","16.300","55.000","","24.500","","21.700",""
"C0K550","2020-04-05 11:00:00","15.000","355.000","2.500","21.200","0.660","1018.200","","0.000","-99.000","-99.000","-99.000","21.300","","16.600",""
"C0C670","2020-04-05 11:00:00","250.000","38.000","3.300","16.700","0.690","991.900","","0.000","12.300","51.000","","16.800","","14.800",""
"C0A980","2020-04-05 11:00:00","11.000","77.000","3.600","19.400","0.570","1021.800","","0.000","-99.000","-99.000","-99.000","19.400","","16.700",""
"C0UA60","2020-04-05 11:00:00","566.000","357.000","2.700","15.200","0.850","957.100","","0.000","-99.000","-99.000","-99.000","15.900","","12.300",""
"C0V720","2020-04-05 11:00:00","15.000","296.000","2.300","24.700","0.670","1017.100","","0.000","-99.000","-99.000","-99.000","24.700","","20.100",""
"C0C480","2020-04-05 11:00:00","105.000","117.000","1.200","18.600","0.600","1009.000","","0.000","-99.000","-99.000","-99.000","19.000","","16.100",""
"C0S900","2020-04-05 11:00:00","27.000","9.000","3.900","23.500","0.680","1017.800","","1.000","13.900","5.000","","23.500","","21.500",""
"C0SA00","2020-04-05 11:00:00","466.000","116.000","1.200","19.900","0.850","967.700","","0.000","-99.000","-99.000","-99.000","20.500","","16.000",""
"C0V730","2020-04-05 11:00:00","33.000","256.000","1.900","24.700","0.660","1015.500","","0.000","-99.000","-99.000","-99.000","25.100","","18.800",""
"C0G730","2020-04-05 11:00:00","27.000","23.000","5.900","19.600","0.690","1017.100","","0.000","-99.000","-99.000","-99.000","20.600","","16.700",""
"C0Z300","2020-04-05 11:00:00","182.000","53.000","1.300","17.300","0.990","1002.700","","0.000","-99.000","-99.000","-99.000","17.300","","16.000",""
"C0H9A0","2020-04-05 11:00:00","1595.000","75.000","0.700","15.100","0.880","849.900","","0.000","-99.000","-99.000","-99.000","19.400","","10.800",""
"C0S840","2020-04-05 11:00:00","22.000","49.000","4.200","23.600","0.680","1019.900","","0.000","9.700","37.000","","23.600","","21.300",""
"C0Z150","2020-04-05 11:00:00","27.000","26.000","1.600","20.600","0.670","1019.700","","0.000","-99.000","-99.000","-99.000","20.700","","17.900",""
"C0W170","2020-04-05 11:00:00","42.000","27.000","7.100","14.100","0.750","1019.700","","0.000","-99.000","-99.000","-99.000","15.000","","13.800",""
"C0E540","2020-04-05 11:00:00","32.000","43.000","4.400","20.200","0.620","1016.700","","0.000","-99.000","-99.000","-99.000","20.200","","17.100",""
"C0D660","2020-04-05 11:00:00","65.000","52.000","2.900","19.400","0.600","1013.100","","0.000","10.500","19.000","","19.700","","16.900",""
"C0U650","2020-04-05 11:00:00","442.000","283.000","1.400","14.200","0.870","972.800","","0.500","-99.000","-99.000","-99.000","15.600","","12.500",""
"C0G810","2020-04-05 11:00:00","26.000","354.000","1.700","20.700","0.670","1016.200","","0.000","-99.000","-99.000","-99.000","22.000","","17.600",""
"C0F9Z0","2020-04-05 11:00:00","3193.000","277.000","2.100","6.200","0.850","697.900","","0.000","9.200","290.000","","8.100","","2.800",""
"C0M410","2020-04-05 11:00:00","245.000","67.000","0.800","22.800","0.730","986.700","","0.000","-99.000","-99.000","-99.000","25.200","","18.200",""
"C0I410","2020-04-05 11:00:00","180.000","214.000","1.400","20.500","0.720","998.100","","0.000","-99.000","-99.000","-99.000","21.700","","16.300",""
"C0R840","2020-04-05 11:00:00","536.000","46.000","7.800","18.900","-99.000","958.600","","0.000","-99.000","-99.000","-99.000","18.900","","15.900",""
"C0K250","2020-04-05 11:00:00","12.000","18.000","3.600","20.700","0.680","1018.500","","0.000","-99.000","-99.000","-99.000","21.300","","16.500",""
"C0AH80","2020-04-05 11:00:00","68.000","116.000","2.000","18.000","0.720","1014.100","","0.000","-99.000","-99.000","-99.000","18.000","","14.800",""
"C0V640","2020-04-05 11:00:00","35.000","321.000","2.100","23.900","0.660","1015.000","","0.000","-99.000","-99.000","-99.000","23.900","","17.400",""
"C0S920","2020-04-05 11:00:00","98.000","118.000","1.000","22.000","0.700","1005.100","","0.000","-99.000","-99.000","-99.000","22.000","","18.900",""
"C0S830","2020-04-05 11:00:00","288.000","161.000","0.600","19.000","0.840","990.200","","0.000","-99.000","-99.000","-99.000","19.000","","17.000",""
"C0V800","2020-04-05 11:00:00","256.000","222.000","0.900","24.600","0.700","987.600","","0.000","-99.000","-99.000","-99.000","25.100","","19.800",""
"C0R140","2020-04-05 11:00:00","740.000","338.000","2.000","19.800","0.850","937.500","","0.000","-99.000","-99.000","-99.000","20.100","","16.500",""
"C0K410","2020-04-05 11:00:00","20.000","24.000","2.900","20.900","0.630","1016.500","","0.000","-99.000","-99.000","-99.000","21.100","","16.500",""
"C0F000","2020-04-05 11:00:00","273.000","24.000","2.600","18.100","0.860","984.900","","0.000","-99.000","-99.000","-99.000","19.000","","15.100",""
"C0W150","2020-04-05 11:00:00","42.000","37.000","4.700","15.400","0.610","1019.500","","0.000","10.900","10.000","","17.100","","15.400",""
"C0AH90","2020-04-05 11:00:00","660.000","0.000","0.000","12.600","0.970","949.900","","0.500","-99.000","-99.000","-99.000","13.100","","11.300",""
"C0F9K0","2020-04-05 11:00:00","30.000","31.000","3.100","19.600","0.660","1014.800","","0.000","-99.000","-99.000","-99.000","19.600","","17.100",""
"C0H990","2020-04-05 11:00:00","3076.000","214.000","6.400","4.400","0.990","707.700","","0.000","-99.000","-99.000","-99.000","4.700","","3.300",""
"C0V260","2020-04-05 11:00:00","126.000","204.000","2.500","28.100","0.550","1004.000","","0.000","-99.000","-99.000","-99.000","28.100","","17.500",""
"C0S970","2020-04-05 11:00:00","19.000","75.000","5.700","22.900","0.680","1018.300","","0.000","-99.000","-99.000","-99.000","22.900","","21.000",""
"C0U940","2020-04-05 11:00:00","25.000","237.000","2.100","17.200","0.750","1021.200","","0.000","-99.000","-99.000","-99.000","17.400","","15.700",""
"C0A860","2020-04-05 11:00:00","362.000","37.000","3.000","15.000","1.000","980.500","","0.000","-99.000","-99.000","-99.000","15.000","","13.400",""
"C0I480","2020-04-05 11:00:00","2165.000","0.000","0.000","10.200","0.990","791.900","","0.500","-99.000","-99.000","-99.000","11.800","","9.200",""
"C0G910","2020-04-05 11:00:00","42.000","346.000","6.000","20.500","0.590","1013.200","","0.000","-99.000","-99.000","-99.000","21.300","","17.000",""
"C0X080","2020-04-05 11:00:00","2.000","19.000","3.700","22.900","0.590","1018.900","","0.000","-99.000","-99.000","-99.000","23.800","","16.900",""
"C0AH00","2020-04-05 11:00:00","38.000","79.000","1.200","18.500","0.650","1017.800","","0.000","-99.000","-99.000","-99.000","18.500","","16.800",""
"C0V700","2020-04-05 11:00:00","24.000","216.000","2.700","24.700","0.670","1015.200","","0.000","-99.000","-99.000","-99.000","24.700","","19.000",""
"C0AD00","2020-04-05 11:00:00","86.000","61.000","1.900","19.000","0.630","1012.700","","0.000","-99.000","-99.000","-99.000","19.000","","17.500",""
"C0O900","2020-04-05 11:00:00","9.000","1.000","3.000","22.400","0.830","1018.600","","0.000","-99.000","-99.000","-99.000","22.600","","16.600",""
"C0R570","2020-04-05 11:00:00","37.000","77.000","2.200","25.300","0.660","1013.100","","0.000","-99.000","-99.000","-99.000","25.300","","19.400",""
"C0AG90","2020-04-05 11:00:00","25.000","108.000","0.800","19.300","0.670","1020.200","","0.000","-99.000","-99.000","-99.000","19.300","","17.200",""
"C0V760","2020-04-05 11:00:00","30.000","229.000","1.800","26.100","0.590","1015.800","","0.000","-99.000","-99.000","-99.000","26.100","","18.200",""
"C0T9I0","2020-04-05 11:00:00","152.000","244.000","1.000","17.600","0.850","1005.500","","0.000","-99.000","-99.000","-99.000","17.700","","15.900",""
"C0O980","2020-04-05 11:00:00","18.000","359.000","1.600","24.200","0.610","1018.400","","0.000","-99.000","-99.000","-99.000","24.700","","16.800",""
"C0R270","2020-04-05 11:00:00","51.000","314.000","2.800","25.600","0.680","1011.600","","0.000","-99.000","-99.000","-99.000","25.700","","20.000",""
"C0T9H0","2020-04-05 11:00:00","725.000","349.000","3.100","12.600","0.990","940.200","","1.000","-99.000","-99.000","-99.000","13.000","","12.200",""
"C0A660","2020-04-05 11:00:00","97.000","61.000","1.600","17.700","0.630","1010.900","","0.000","8.800","19.000","","17.700","","16.600",""
"C0A890","2020-04-05 11:00:00","40.000","0.000","0.000","17.300","0.900","1017.400","","0.000","-99.000","-99.000","-99.000","17.300","","14.600",""
"C0O840","2020-04-05 11:00:00","134.000","15.000","1.100","21.100","0.750","1002.200","","0.000","-99.000","-99.000","-99.000","21.100","","15.500",""
"C0R530","2020-04-05 11:00:00","16.000","265.000","4.500","23.000","0.730","1016.500","","0.000","-99.000","-99.000","-99.000","23.500","","18.700",""
"C0G870","2020-04-05 11:00:00","12.000","22.000","3.100","20.100","0.590","1019.100","","0.000","8.900","31.000","","21.200","","17.500",""
"C0M820","2020-04-05 11:00:00","980.000","245.000","2.000","18.800","0.750","910.100","","0.000","-99.000","-99.000","-99.000","19.900","","15.100",""
"C0R160","2020-04-05 11:00:00","45.000","252.000","2.200","25.200","0.780","1012.700","","0.000","-99.000","-99.000","-99.000","25.500","","18.100",""
"C0A950","2020-04-05 11:00:00","60.000","61.000","7.700","18.900","0.560","1015.800","","0.000","-99.000","-99.000","-99.000","19.000","","17.900",""
"C0F9L0","2020-04-05 11:00:00","253.000","36.000","2.600","18.900","0.710","989.700","","0.000","-99.000","-99.000","-99.000","18.900","","15.800",""
"C0R550","2020-04-05 11:00:00","38.000","258.000","2.700","26.000","0.660","1014.700","","0.000","-99.000","-99.000","-99.000","26.100","","19.100",""
"C0V530","2020-04-05 11:00:00","34.000","314.000","1.300","24.800","0.580","1014.700","","0.000","-99.000","-99.000","-99.000","24.800","","16.800",""
"C0AI10","2020-04-05 11:00:00","76.000","223.000","1.500","17.800","0.750","1013.200","","0.000","-99.000","-99.000","-99.000","17.900","","15.100",""
"C0F9U0","2020-04-05 11:00:00","74.000","57.000","1.400","21.100","0.610","1010.700","","0.000","-99.000","-99.000","-99.000","21.900","","17.900",""
"C0V680","2020-04-05 11:00:00","40.000","255.000","1.700","25.000","0.650","1014.000","","0.000","-99.000","-99.000","-99.000","25.000","","17.900",""
"C0Z290","2020-04-05 11:00:00","946.000","0.000","0.200","12.400","1.000","915.700","","1.000","-99.000","-99.000","-99.000","13.000","","11.800",""
"CM0120","2020-04-05 11:00:00","4.000","33.000","6.700","20.200","0.640","1019.200","","0.000","13.400","43.000","","20.200","","18.100",""
"C0G760","2020-04-05 11:00:00","53.000","318.000","2.000","21.200","0.680","1015.500","","0.000","-99.000","-99.000","-99.000","22.200","","16.800",""
"C0K450","2020-04-05 11:00:00","35.000","345.000","2.800","21.000","0.620","1014.800","","0.000","-99.000","-99.000","-99.000","21.000","","16.300",""
"C0E820","2020-04-05 11:00:00","220.000","28.000","2.700","17.900","0.690","994.700","","0.000","-99.000","-99.000","-99.000","17.900","","14.800",""
"C0A530","2020-04-05 11:00:00","300.000","0.000","0.000","14.800","0.990","987.900","","0.500","-99.000","-99.000","-99.000","15.100","","13.500",""
"C0M520","2020-04-05 11:00:00","15.000","10.000","3.200","21.300","0.630","1017.300","","0.000","-99.000","-99.000","-99.000","21.400","","16.200",""
"C0K240","2020-04-05 11:00:00","1132.000","299.000","1.300","16.900","0.990","896.600","","0.000","-99.000","-99.000","-99.000","18.900","","14.700",""
"C0V210","2020-04-05 11:00:00","734.000","210.000","3.100","22.000","0.670","936.500","","0.000","-99.000","-99.000","-99.000","24.500","","17.000",""
"C0Z320","2020-04-05 11:00:00","646.000","60.000","0.900","14.300","1.000","948.100","","4.000","-99.000","-99.000","-99.000","14.600","","13.000",""
"C0R600","2020-04-05 11:00:00","766.000","251.000","1.900","19.500","0.910","932.300","","0.000","-99.000","-99.000","-99.000","19.700","","17.800",""
"C0C650","2020-04-05 11:00:00","208.000","42.000","4.300","16.700","0.710","996.600","","0.000","10.000","42.000","","16.800","","14.800",""
"C0F9I0","2020-04-05 11:00:00","194.000","25.000","2.500","18.500","0.700","996.200","","0.000","-99.000","-99.000","-99.000","18.500","","15.700",""
"C0T820","2020-04-05 11:00:00","550.000","116.000","1.000","17.600","0.670","962.400","","0.000","-99.000","-99.000","-99.000","17.800","","15.100",""
"C0S890","2020-04-05 11:00:00","238.000","8.000","3.100","18.300","0.830","997.300","","0.000","-99.000","-99.000","-99.000","18.300","","16.500",""
"C0G840","2020-04-05 11:00:00","32.000","10.000","1.300","20.400","0.680","1014.900","","0.000","-99.000","-99.000","-99.000","21.200","","16.100",""
"C0V710","2020-04-05 11:00:00","34.000","253.000","1.000","24.900","0.660","1014.400","","0.000","-99.000","-99.000","-99.000","25.200","","19.100",""
"C0C680","2020-04-05 11:00:00","228.000","96.000","4.400","16.900","0.650","993.100","","0.000","10.000","73.000","","17.100","","14.900",""
"C0D360","2020-04-05 11:00:00","523.000","0.000","0.000","15.500","0.850","958.500","","0.000","-99.000","-99.000","-99.000","15.500","","12.600",""
"C0C710","2020-04-05 11:00:00","143.000","143.000","1.800","18.100","0.680","1004.700","","0.000","7.900","142.000","","18.100","","16.100",""
